0,1,2,3
https://openalex.org/W1753253681,2008,57,https://openalex.org/A5073167345
https://openalex.org/W2163850321,2006,31,https://openalex.org/A5073167345
https://openalex.org/W2139374326,2010,11,https://openalex.org/A5073167345
https://openalex.org/W2049239544,1998,12,https://openalex.org/A5073167345
https://openalex.org/W1485512179,2014,103,https://openalex.org/A5073167345
https://openalex.org/W1569065023,2011,72,https://openalex.org/A5073167345
https://openalex.org/W1990422073,1998,85,https://openalex.org/A5073167345
https://openalex.org/W2018210390,1984,52,https://openalex.org/A5073167345
https://openalex.org/W2170687242,2010,49,https://openalex.org/A5073167345
https://openalex.org/W1480770048,1996,64,https://openalex.org/A5073167345
https://openalex.org/W2070885078,2001,44,https://openalex.org/A5073167345
https://openalex.org/W1582419111,2011,19,https://openalex.org/A5073167345
https://openalex.org/W2096535075,2011,18,https://openalex.org/A5073167345
https://openalex.org/W2160741582,1986,21,https://openalex.org/A5073167345
https://openalex.org/W2078505011,2002,20,https://openalex.org/A5073167345
https://openalex.org/W2050275265,2002,15,https://openalex.org/A5073167345
https://openalex.org/W2051573200,2011,44,https://openalex.org/A5073167345
https://openalex.org/W2017300790,2011,77,https://openalex.org/A5073167345
https://openalex.org/W1970498130,2015,33,https://openalex.org/A5073167345
https://openalex.org/W2752690208,2017,33,https://openalex.org/A5073167345
https://openalex.org/W2023772958,2013,30,https://openalex.org/A5073167345
https://openalex.org/W2057640721,2013,54,https://openalex.org/A5073167345
https://openalex.org/W2044387729,2014,20,https://openalex.org/A5073167345
https://openalex.org/W2766428736,2018,71,https://openalex.org/A5073167345
https://openalex.org/W2962973998,2020,38,https://openalex.org/A5073167345
https://openalex.org/W2140115054,2015,39,https://openalex.org/A5073167345
https://openalex.org/W1980882349,2014,15,https://openalex.org/A5073167345
https://openalex.org/W2606168494,2017,13,https://openalex.org/A5073167345
https://openalex.org/W2101082552,2013,1076,https://openalex.org/A5073167345
https://openalex.org/W1762677773,1995,38,https://openalex.org/A5073167345
https://openalex.org/W2065887506,1994,33,https://openalex.org/A5073167345
https://openalex.org/W4230260513,2002,33,https://openalex.org/A5073167345
https://openalex.org/W1827227514,2009,23,https://openalex.org/A5073167345
https://openalex.org/W2032090482,2009,22,https://openalex.org/A5073167345
https://openalex.org/W2136339640,2011,21,https://openalex.org/A5073167345
https://openalex.org/W2179665197,2015,17,https://openalex.org/A5073167345
https://openalex.org/W2121131973,2002,29,https://openalex.org/A5073167345
https://openalex.org/W2116980293,2005,25,https://openalex.org/A5073167345
https://openalex.org/W2126829064,2014,15,https://openalex.org/A5073167345
https://openalex.org/W4243994783,2000,28,https://openalex.org/A5073167345
